EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction
897,Female,48,Married,Lead,26,Operations,Full-Time,4,3,1.5,2,1,9.1,Bike,5,8,23,4,Bachelor,FALSE,63,5
926,Female,32,Married,Senior,1,Operations,Full-Time,5,4,3.2,2,1,6.3,Public Transport,6,3,18,3,Bachelor,FALSE,40.5,5
938,Female,50,Married,Senior,6,IT,Full-Time,5,5,3.6,3,1,8.6,Public Transport,29,9,23,5,Bachelor,TRUE,43,5
941,Female,41,Married,Mid,19,Operations,Full-Time,3,5,1.6,1,1,7,Motorbike,12,6,10,0,Bachelor,FALSE,39.5,5
965,Male,40,Married,Senior,18,IT,Full-Time,5,3,3.6,1,2,7.7,Public Transport,24,6,16,3,Bachelor,FALSE,49,5
989,Female,35,Single,Senior,13,Operations,Full-Time,5,5,1.1,4,1,8.5,Walk,1,4,19,4,Bachelor,FALSE,46.5,5
1094,Other,30,Single,Senior,5,Finance,Full-Time,5,3,1,2,1,9.1,Motorbike,9,2,17,6,Bachelor,FALSE,42.5,5
1105,Male,53,Married,Lead,12,HR,Full-Time,3,5,1.9,1,1,8.6,Public Transport,9,10,24,9,Bachelor,FALSE,56,5
1150,Female,36,Married,Senior,14,Finance,Part-Time,2,5,3.8,1,1,7.3,Car,22,4,22,3,Bachelor,FALSE,47,5
1152,Female,50,Married,Lead,2,Finance,Part-Time,5,4,2.9,1,1,6.1,Car,11,9,27,7,Bachelor,FALSE,51,5
1159,Female,40,Married,Mid,18,Finance,Full-Time,4,4,3.2,2,1,7.1,Car,6,6,14,0,Bachelor,FALSE,39,5
1267,Male,51,Married,Senior,13,Sales,Full-Time,5,4,1.9,2,1,6.9,Public Transport,26,9,19,7,Bachelor,FALSE,46.5,5
1310,Female,34,Single,Senior,6,Marketing,Full-Time,1,4,2.4,1,1,9.4,Public Transport,19,4,20,4,Bachelor,FALSE,43,5
1320,Male,50,Divorced,Senior,13,IT,Part-Time,5,5,1.5,4,1,8.7,Bike,5,9,15,7,Bachelor,FALSE,46.5,5
1340,Male,51,Married,Lead,6,Operations,Contract,5,5,2.5,3,1,6.2,Public Transport,12,9,20,4,Bachelor,FALSE,53,5
1347,Male,47,Married,Senior,12,Legal,Part-Time,5,5,2.7,1,1,5.9,Public Transport,13,8,20,2,Bachelor,FALSE,46,5
1435,Female,53,Divorced,Lead,4,Sales,Part-Time,4,4,3.2,3,1,8.6,Car,29,10,25,9,Bachelor,FALSE,52,5
1447,Male,54,Divorced,Lead,17,IT,Full-Time,5,3,3.2,2,1,8,Car,17,10,25,8,Bachelor,FALSE,58.5,5
1449,Male,56,Married,Senior,29,Finance,Contract,5,2,2.8,2,1,8.1,Public Transport,12,11,24,1,Bachelor,FALSE,54.5,5
1475,Other,43,Single,Lead,16,Legal,Full-Time,2,5,2.9,1,2,8.8,Car,6,7,22,8,Bachelor,FALSE,58,5
1477,Male,37,Married,Senior,3,IT,Part-Time,4,4,2.4,1,1,9,Car,29,5,18,6,Bachelor,TRUE,41.5,5
1536,Male,36,Married,Senior,14,Finance,Full-Time,3,4,2.5,1,1,7.3,Car,18,4,15,7,Bachelor,FALSE,47,5
1561,Female,35,Married,Senior,6,Marketing,Full-Time,3,5,2,1,1,7.2,Car,14,4,21,3,Bachelor,FALSE,43,5
1620,Female,32,Single,Senior,10,Finance,Full-Time,5,4,2,3,1,7.3,Car,28,3,22,4,Bachelor,FALSE,45,5
1657,Male,54,Married,Senior,14,Finance,Full-Time,3,4,1.8,2,1,8.3,Car,8,10,25,4,Bachelor,FALSE,47,5
1668,Female,28,Single,Mid,6,Legal,Part-Time,5,5,0.9,2,1,6,Motorbike,22,2,12,0,Bachelor,FALSE,33,5
1737,Female,30,Married,Senior,8,Legal,Full-Time,5,4,0.4,2,1,8.3,Public Transport,17,2,20,3,Bachelor,FALSE,44,5
1757,Male,47,Married,Mid,7,IT,Full-Time,5,3,2.5,1,1,7.1,Public Transport,18,8,14,0,Bachelor,FALSE,33.5,5
1770,Female,35,Married,Senior,13,Customer Service,Full-Time,4,5,3.6,3,1,7.8,Bike,1,4,21,6,Bachelor,FALSE,46.5,5
1820,Male,52,Married,Senior,11,IT,Full-Time,3,5,2.4,1,1,7.4,Public Transport,21,10,15,1,Bachelor,FALSE,45.5,5
1828,Male,53,Married,Lead,10,Sales,Full-Time,4,3,0.7,3,1,9.3,Car,15,10,28,9,Bachelor,FALSE,55,5
1834,Male,28,Married,Senior,6,IT,Contract,4,5,2.4,4,1,8.9,Walk,1,2,17,7,Bachelor,FALSE,43,5
1849,Female,59,Married,Senior,9,Marketing,Full-Time,4,5,2.7,1,1,6.2,Public Transport,7,12,22,2,Bachelor,FALSE,44.5,5
1853,Male,36,Married,Senior,11,IT,Full-Time,5,5,1.7,1,1,6.1,Public Transport,28,4,18,9,Bachelor,FALSE,45.5,5
1856,Female,38,Single,Mid,9,Operations,Full-Time,5,5,1.7,4,1,7.1,Walk,2,5,14,0,Bachelor,FALSE,34.5,5
1871,Female,32,Married,Mid,10,Marketing,Full-Time,5,5,2.1,1,1,9.1,Public Transport,14,3,14,0,Bachelor,FALSE,35,5
1917,Male,53,Married,Senior,24,Operations,Full-Time,5,5,1.8,1,1,5.5,Public Transport,23,10,15,8,Bachelor,FALSE,52,5
1948,Male,45,Married,Mid,23,Sales,Full-Time,3,5,2,2,1,8,Car,9,7,12,0,Bachelor,FALSE,41.5,5
1997,Female,28,Married,Senior,6,Marketing,Part-Time,4,4,0,4,1,9.5,Bike,10,2,25,4,Bachelor,FALSE,43,5
2022,Male,31,Married,Senior,9,Finance,Full-Time,5,5,1.2,3,1,6.4,Car,8,3,23,2,Bachelor,FALSE,44.5,5
2034,Female,45,Married,Lead,17,Finance,Full-Time,5,4,2,3,2,8.6,Public Transport,21,7,29,6,Bachelor,FALSE,58.5,5
2041,Other,52,Single,Senior,2,Operations,Full-Time,5,4,0.8,2,1,6.7,Car,17,10,21,8,Bachelor,FALSE,41,5
2043,Other,35,Single,Senior,13,Marketing,Full-Time,5,5,0.9,1,1,4.8,Car,29,4,18,1,Bachelor,FALSE,46.5,5
2063,Male,40,Single,Lead,17,Finance,Full-Time,3,5,1,2,1,8.1,Car,17,6,20,5,Bachelor,FALSE,58.5,5
2073,Female,47,Married,Senior,25,IT,Part-Time,5,4,3,2,1,6.4,Walk,2,8,19,8,Bachelor,FALSE,52.5,5
2074,Male,38,Married,Senior,16,Finance,Part-Time,5,5,0.7,2,1,9,Bike,8,5,23,7,Bachelor,FALSE,48,5
2075,Female,30,Single,Senior,8,Operations,Contract,3,5,1.2,1,1,7.2,Walk,2,2,18,2,Bachelor,FALSE,44,5
2079,Female,31,Married,Senior,9,HR,Full-Time,4,5,1.1,2,2,7.5,Motorbike,14,3,20,6,Bachelor,FALSE,44.5,5
2114,Female,37,Single,Senior,6,HR,Contract,4,5,3.3,1,2,7,Bike,8,5,25,2,Bachelor,FALSE,43,5
2117,Female,49,Married,Senior,16,IT,Full-Time,5,3,1.6,1,1,6.5,Car,18,9,19,5,Bachelor,FALSE,48,5
2165,Other,48,Single,Senior,25,Finance,Part-Time,3,5,1.9,4,1,9.1,Public Transport,24,8,23,5,Bachelor,FALSE,52.5,5
2167,Male,35,Single,Mid,13,Marketing,Full-Time,4,3,2.4,2,1,8.7,Motorbike,3,4,10,0,Bachelor,FALSE,36.5,5
2193,Female,30,Single,Senior,8,Operations,Full-Time,5,4,1.4,4,1,9,Car,14,2,20,1,Bachelor,FALSE,44,5
2194,Female,38,Divorced,Senior,15,Finance,Full-Time,5,3,2.3,3,1,8.3,Public Transport,18,5,24,7,Bachelor,FALSE,47.5,5
2326,Male,31,Married,Mid,9,IT,Full-Time,5,5,2.1,1,1,6.3,Public Transport,19,3,15,0,Bachelor,TRUE,34.5,5
2336,Male,34,Single,Mid,5,IT,Full-Time,5,3,1.6,1,1,8.5,Car,15,4,13,0,Bachelor,TRUE,32.5,5
2343,Male,39,Single,Senior,17,Sales,Full-Time,5,4,2,2,1,8.5,Car,26,5,18,9,Bachelor,FALSE,48.5,5
2351,Female,35,Married,Senior,13,Marketing,Full-Time,5,5,2.6,1,2,5.8,Car,16,4,18,4,Bachelor,FALSE,46.5,5
2377,Female,35,Married,Senior,6,Operations,Contract,5,4,3.2,1,1,6.6,Public Transport,21,4,20,7,Bachelor,FALSE,43,5
2411,Male,32,Married,Senior,1,Sales,Full-Time,5,2,0.9,1,1,9.1,Car,23,3,24,7,Bachelor,FALSE,40.5,5
2418,Male,32,Married,Senior,10,Operations,Full-Time,4,4,0.5,1,1,8.7,Public Transport,27,3,23,9,Bachelor,FALSE,45,5
2428,Male,38,Married,Senior,16,Finance,Part-Time,5,2,2.4,1,1,7.7,Car,21,5,15,6,Bachelor,FALSE,48,5
2434,Male,34,Divorced,Senior,12,Operations,Full-Time,2,5,2.4,1,1,9.4,Bike,6,4,18,7,Bachelor,FALSE,46,5
2770,Female,37,Married,Senior,5,Finance,Contract,2,5,2.6,5,1,5.9,Car,7,5,19,9,Bachelor,FALSE,42.5,5
2776,Male,37,Married,Senior,15,Finance,Part-Time,4,4,1.6,3,2,8,Car,25,5,20,4,Bachelor,FALSE,47.5,5
2778,Male,44,Married,Mid,16,HR,Full-Time,4,2,3.7,3,1,8.1,Public Transport,16,7,14,0,Bachelor,FALSE,38,5
2780,Male,50,Married,Senior,10,Finance,Full-Time,1,3,0.1,2,2,8.2,Public Transport,26,9,18,5,Bachelor,FALSE,45,5
2782,Male,54,Married,Senior,10,Finance,Full-Time,5,3,3.4,2,1,6.9,Public Transport,12,10,23,6,Bachelor,TRUE,45,5
2784,Female,38,Married,Senior,16,Finance,Full-Time,1,2,3.4,1,2,6.8,Walk,2,5,24,7,Bachelor,FALSE,48,5
2787,Male,39,Single,Senior,17,Sales,Contract,3,5,2.9,4,1,7,Car,26,5,15,9,Bachelor,FALSE,48.5,5
2789,Female,30,Divorced,Senior,8,Operations,Part-Time,5,1,1.9,4,1,9.7,Public Transport,24,2,24,1,Bachelor,FALSE,44,5
2791,Male,43,Divorced,Senior,21,Operations,Full-Time,2,4,2.8,5,3,8.3,Public Transport,11,7,19,9,Bachelor,FALSE,50.5,5
2793,Female,60,Married,Senior,13,Finance,Full-Time,3,3,4.4,2,1,8.9,Car,28,12,22,2,Bachelor,FALSE,46.5,5
2794,Male,25,Single,Senior,3,Finance,Full-Time,4,2,2.4,4,1,6.1,Public Transport,12,1,22,7,Bachelor,FALSE,41.5,5
2796,Male,31,Married,Mid,5,IT,Part-Time,4,5,3.3,1,1,5.2,Bike,4,3,11,0,Bachelor,TRUE,32.5,5
2799,Female,38,Single,Senior,16,Finance,Full-Time,4,5,3.1,3,4,6.8,Motorbike,9,5,24,2,Bachelor,FALSE,48,5
2804,Male,30,Divorced,Senior,8,Sales,Full-Time,4,3,2.6,1,2,7.1,Walk,2,2,19,8,Bachelor,FALSE,44,5
2812,Female,49,Married,Senior,27,Marketing,Full-Time,5,4,2.3,4,1,6.4,Car,28,9,19,8,Bachelor,FALSE,53.5,5
2814,Other,60,Single,Senior,28,IT,Full-Time,2,4,1.6,1,1,7.5,Car,6,12,16,9,Bachelor,FALSE,54,5
2820,Male,51,Married,Senior,11,Operations,Full-Time,2,4,0,5,1,8.3,Bike,4,9,17,5,Bachelor,FALSE,45.5,5
2821,Male,31,Single,Senior,9,IT,Full-Time,1,4,1.6,2,1,5.7,Bike,2,3,16,6,Bachelor,FALSE,44.5,5
2822,Female,31,Single,Senior,9,IT,Part-Time,1,3,1,4,1,8.8,Car,24,3,22,3,Bachelor,FALSE,44.5,5
2826,Female,36,Single,Senior,14,Finance,Part-Time,4,3,3.3,5,1,8.5,Car,6,4,21,2,Bachelor,FALSE,47,5
2834,Male,52,Married,Senior,10,Operations,Full-Time,2,2,1.1,2,1,8,Motorbike,22,10,20,2,Bachelor,FALSE,45,5
2839,Female,36,Single,Senior,11,Finance,Contract,4,4,0.3,4,3,7.7,Public Transport,19,4,25,5,Bachelor,FALSE,45.5,5
2842,Female,33,Single,Senior,11,Legal,Full-Time,4,1,3.4,1,4,8.6,Car,11,3,23,3,Bachelor,FALSE,45.5,5
2845,Female,54,Married,Senior,26,Marketing,Contract,2,1,1.6,1,1,5.2,Bike,1,10,22,3,Bachelor,FALSE,53,5
2846,Male,33,Married,Senior,3,Marketing,Full-Time,4,3,2.2,3,2,5.2,Public Transport,26,3,21,4,Bachelor,FALSE,41.5,5
2850,Male,38,Single,Senior,16,IT,Full-Time,5,1,1.6,4,1,6.7,Car,20,5,25,6,Bachelor,FALSE,48,5
2851,Male,35,Married,Senior,13,IT,Full-Time,3,5,2.7,5,1,8.1,Walk,2,4,24,4,Bachelor,FALSE,46.5,5
2854,Female,49,Single,Senior,1,Legal,Full-Time,4,5,2.8,3,3,5.2,Car,21,9,17,4,Bachelor,TRUE,40.5,5
2869,Female,59,Married,Senior,7,Operations,Full-Time,2,2,1.8,4,1,7.5,Car,19,12,25,1,Bachelor,FALSE,43.5,5
2879,Female,53,Married,Senior,26,Legal,Contract,3,5,0.3,3,1,7.9,Car,10,10,17,8,Bachelor,FALSE,53,5
2883,Female,37,Single,Senior,15,Marketing,Full-Time,2,4,2,5,1,7.1,Public Transport,27,5,24,2,Bachelor,FALSE,47.5,5
2891,Male,31,Married,Senior,9,IT,Contract,5,3,1.4,2,1,6.1,Walk,1,3,21,7,Bachelor,TRUE,44.5,5
2894,Male,37,Divorced,Senior,15,IT,Part-Time,2,4,1.6,3,1,7.4,Bike,2,5,22,8,Bachelor,FALSE,47.5,5
2897,Male,31,Single,Senior,9,Operations,Full-Time,2,1,2.9,1,1,5.5,Car,29,3,24,3,Bachelor,FALSE,44.5,5
2899,Male,27,Single,Mid,5,Sales,Full-Time,4,3,1.8,1,3,5,Car,6,1,12,0,Bachelor,FALSE,32.5,5
2900,Male,43,Married,Senior,6,Finance,Full-Time,4,2,2.9,3,2,7.1,Car,26,7,21,2,Bachelor,FALSE,43,5
2915,Female,32,Single,Mid,10,IT,Full-Time,5,3,0.6,4,1,6.1,Public Transport,10,3,14,0,Bachelor,TRUE,35,5
2917,Female,32,Divorced,Mid,10,Customer Service,Full-Time,2,4,0.9,4,1,6.2,Bike,4,3,15,0,Bachelor,FALSE,35,5
2919,Male,32,Married,Senior,10,Sales,Part-Time,1,1,2.8,1,1,7.2,Car,5,3,17,5,Bachelor,FALSE,45,5
2921,Male,33,Single,Senior,5,Marketing,Part-Time,2,5,2.5,2,1,6.5,Car,9,3,15,4,Bachelor,FALSE,42.5,5
2924,Female,37,Married,Senior,15,Sales,Full-Time,5,3,1.3,3,3,6.4,Public Transport,9,5,20,6,Bachelor,FALSE,47.5,5
2926,Male,30,Married,Mid,8,Sales,Full-Time,4,2,2.4,4,1,7.9,Car,17,2,11,0,Master,TRUE,34,5
2927,Male,41,Married,Lead,19,Finance,Contract,4,4,2.9,5,2,8,Walk,2,6,28,5,Master,FALSE,59.5,5
2931,Male,37,Divorced,Senior,3,Operations,Full-Time,3,4,3.5,3,4,6.6,Public Transport,9,5,22,4,Master,FALSE,41.5,5
2933,Male,40,Married,Senior,5,IT,Full-Time,5,5,1.5,4,1,8.1,Car,21,6,21,3,Master,TRUE,42.5,5
2940,Female,33,Married,Senior,11,Marketing,Full-Time,3,5,1.1,5,1,7.1,Car,16,3,24,6,Master,FALSE,45.5,5
2942,Male,43,Married,Senior,6,Sales,Contract,3,4,2.8,5,2,6.5,Walk,2,7,19,2,Master,FALSE,43,5
2958,Male,47,Married,Senior,6,IT,Full-Time,4,3,2.7,1,2,7,Car,14,8,25,2,Master,TRUE,43,5
2965,Female,33,Single,Senior,3,Marketing,Full-Time,4,4,2.1,1,2,8.4,Public Transport,29,3,22,9,Master,TRUE,41.5,5
2966,Male,47,Single,Lead,11,IT,Full-Time,5,1,1.3,1,1,6.1,Car,24,8,20,1,Master,TRUE,55.5,5
2967,Female,31,Married,Senior,8,Finance,Full-Time,2,2,0.4,4,1,7.3,Car,11,3,20,9,Master,FALSE,44,5
2970,Male,40,Single,Senior,18,IT,Full-Time,5,1,3.1,2,1,8.1,Motorbike,19,6,17,1,Master,TRUE,49,5
2971,Female,30,Married,Senior,8,IT,Full-Time,3,2,2.9,1,2,6.2,Bike,9,2,23,2,Master,TRUE,44,5
2973,Male,38,Married,Mid,16,Legal,Full-Time,2,1,1.8,3,1,7.7,Motorbike,21,5,12,0,Master,FALSE,38,5
2984,Female,37,Married,Senior,6,HR,Full-Time,5,2,1.5,2,3,5.1,Walk,1,5,25,9,Master,FALSE,43,5
2985,Female,50,Married,Lead,14,Sales,Part-Time,1,2,1.6,1,3,7.3,Bike,3,9,29,9,Master,FALSE,57,5
2988,Male,53,Divorced,Senior,2,Finance,Full-Time,1,5,2.4,1,3,7.4,Car,11,10,20,7,Master,FALSE,41,5
2995,Male,40,Married,Senior,17,Legal,Part-Time,2,4,1.6,3,1,7.5,Car,26,6,21,9,Master,FALSE,48.5,5
2996,Male,32,Divorced,Mid,10,Customer Service,Full-Time,4,5,0.9,1,3,8.6,Motorbike,24,3,15,0,Master,TRUE,35,5
2997,Male,35,Single,Senior,13,IT,Part-Time,3,4,2.2,4,1,5.8,Bike,5,4,21,3,Master,FALSE,46.5,5
2998,Male,44,Married,Lead,12,IT,Full-Time,2,4,1.7,1,4,7.2,Car,15,7,20,8,Master,TRUE,56,5
3000,Male,49,Divorced,Mid,22,Marketing,Contract,5,2,1.3,3,1,5.7,Bike,1,9,10,0,Master,FALSE,41,5
3001,Male,59,Married,Lead,7,Sales,Full-Time,3,4,2.1,4,1,6,Public Transport,28,12,28,8,Master,FALSE,53.5,5
3009,Male,50,Married,Lead,13,IT,Full-Time,3,5,2.6,2,1,4.8,Car,24,9,21,4,Master,TRUE,56.5,5
3015,Other,54,Single,Lead,23,Finance,Full-Time,5,2,1.4,2,1,7.3,Bike,5,10,23,1,Master,TRUE,61.5,5
3017,Female,37,Married,Mid,15,Finance,Full-Time,1,4,1.4,4,1,6.9,Motorbike,13,5,10,0,Master,FALSE,37.5,5
3018,Female,41,Married,Mid,3,HR,Part-Time,1,4,2,1,2,7.3,Walk,2,6,11,0,Master,FALSE,31.5,5
3025,Male,38,Single,Senior,16,Marketing,Full-Time,2,3,0.2,2,3,7.7,Car,19,5,24,1,Master,FALSE,48,5
3,Male,31,Married,Senior,6,Legal,Contract,3,2,0.3,5,3,7.4,Public Transport,7,3,21,7,Master,FALSE,43,5
50,Male,51,Married,Senior,4,IT,Full-Time,4,3,0.2,3,3,5.6,Bike,3,9,22,7,Master,TRUE,42,5
52,Male,36,Single,Mid,14,Operations,Part-Time,1,4,0.7,3,2,6.1,Car,15,4,10,0,Master,TRUE,37,5
64,Male,50,Married,Lead,25,IT,Part-Time,5,3,2.9,5,1,5.8,Car,16,9,29,1,Master,TRUE,62.5,5
69,Female,47,Single,Senior,19,Finance,Part-Time,1,2,3.2,2,5,6.3,Car,28,8,15,3,Master,FALSE,49.5,5
73,Female,30,Married,Senior,8,Operations,Full-Time,5,2,2.7,5,1,6.3,Walk,2,2,17,5,Master,TRUE,44,5
75,Male,49,Married,Lead,2,IT,Full-Time,4,2,2,3,3,7.3,Car,29,9,27,5,Master,TRUE,51,5
77,Female,50,Married,Senior,27,Finance,Part-Time,4,1,0.9,3,4,4.6,Public Transport,18,9,23,7,Master,TRUE,53.5,5
109,Male,34,Single,Senior,3,IT,Part-Time,5,3,1.3,5,3,7.6,Car,7,4,23,2,Master,TRUE,41.5,5
118,Male,36,Single,Mid,14,Sales,Full-Time,1,5,1.1,1,2,4.9,Walk,1,4,13,0,Master,TRUE,37,5
119,Other,40,Single,Senior,4,IT,Full-Time,2,1,1.4,2,1,5,Car,23,6,23,6,Master,TRUE,42,5
123,Male,51,Married,Senior,21,Operations,Part-Time,3,2,0.8,5,3,7.2,Car,6,9,17,6,Master,FALSE,50.5,5
127,Male,48,Married,Senior,20,IT,Full-Time,5,1,1.2,3,1,5.5,Car,10,8,24,4,Master,TRUE,50,5
128,Male,44,Married,Senior,13,Operations,Full-Time,1,4,0.9,4,1,5.8,Public Transport,15,7,20,1,Master,FALSE,46.5,5
145,Male,57,Married,Senior,14,Sales,Part-Time,2,1,3,2,2,7.5,Car,17,11,17,1,Master,TRUE,47,5
146,Male,51,Married,Lead,28,IT,Contract,2,2,1.1,5,5,7.3,Bike,3,9,28,2,Master,TRUE,64,5
150,Male,37,Divorced,Senior,6,Legal,Full-Time,1,3,2.9,5,3,5.9,Bike,9,5,15,4,Master,FALSE,43,5
159,Female,53,Divorced,Lead,9,Customer Service,Contract,2,4,1.6,4,3,7.3,Motorbike,13,10,23,2,Master,TRUE,54.5,5
166,Female,30,Married,Senior,7,IT,Part-Time,2,2,1.6,5,2,8.9,Car,29,2,19,8,Master,FALSE,43.5,5
169,Female,32,Married,Senior,6,Customer Service,Part-Time,4,4,1.5,4,4,5.6,Bike,1,3,17,6,Master,FALSE,43,5
171,Female,47,Single,Lead,21,Legal,Part-Time,1,4,2.7,5,1,6.2,Car,13,8,22,1,Master,FALSE,60.5,5
172,Female,31,Married,Mid,9,Finance,Part-Time,3,1,1.6,2,1,5.7,Public Transport,26,3,12,0,Master,TRUE,34.5,5
179,Male,47,Married,Senior,7,Sales,Full-Time,4,4,2.2,4,2,5.5,Car,24,8,21,2,Master,TRUE,43.5,5
186,Male,34,Single,Senior,5,IT,Full-Time,2,3,4,3,2,5.6,Walk,2,4,20,2,Master,FALSE,42.5,5
189,Female,29,Married,Senior,7,Finance,Full-Time,2,2,1.6,4,1,5.4,Motorbike,14,2,16,8,Master,FALSE,43.5,5
190,Male,36,Single,Senior,14,IT,Full-Time,4,1,3.2,2,2,6.9,Car,5,4,23,7,Master,TRUE,47,5
198,Female,34,Married,Senior,12,Operations,Full-Time,4,3,2.2,4,3,7.6,Car,26,4,17,4,Master,TRUE,46,5
216,Male,59,Married,Senior,17,HR,Full-Time,1,2,1.2,3,2,5.9,Walk,2,12,18,4,Master,FALSE,48.5,5
222,Female,44,Married,Senior,11,Finance,Full-Time,1,1,2.7,4,3,5.2,Walk,1,7,18,4,Master,TRUE,45.5,5
226,Male,37,Married,Mid,2,IT,Full-Time,4,1,4.2,2,2,6.6,Car,13,5,10,0,Master,TRUE,31,5
2563,Male,46,Married,Senior,15,HR,Full-Time,5,5,1.2,4,1,7.8,Car,15,8,16,6,Master,FALSE,47.5,4
2572,Male,32,Married,Mid,10,Operations,Full-Time,4,5,0.5,2,2,8.6,Walk,1,3,11,0,Master,FALSE,35,4
2641,Male,37,Married,Senior,15,Finance,Part-Time,5,5,1,2,1,7,Bike,6,5,15,2,Master,FALSE,47.5,4
2646,Male,48,Divorced,Mid,9,Legal,Part-Time,5,2,0.3,1,1,8.2,Car,5,8,15,0,Master,FALSE,34.5,4
2709,Male,53,Divorced,Lead,7,Sales,Contract,5,5,1.5,1,1,6.6,Public Transport,17,10,22,3,Master,FALSE,53.5,4
2717,Male,35,Single,Senior,13,Sales,Part-Time,5,2,1.1,1,1,8.3,Public Transport,9,4,22,7,Master,FALSE,46.5,4
2739,Female,49,Divorced,Lead,8,IT,Full-Time,5,5,0.9,1,1,6.6,Public Transport,15,9,28,4,Master,FALSE,54,4
2775,Male,42,Married,Mid,5,Sales,Contract,2,5,1.1,1,1,9.2,Public Transport,11,6,12,0,Master,TRUE,32.5,4
2801,Female,29,Single,Mid,7,Finance,Full-Time,3,4,0.7,1,1,10,Walk,2,2,14,0,Master,TRUE,33.5,4
2825,Male,39,Married,Mid,3,Finance,Full-Time,4,4,2.9,1,1,7.8,Bike,4,5,15,0,Master,FALSE,31.5,4
2889,Other,48,Single,Senior,26,Finance,Full-Time,4,4,3.6,1,1,6.1,Public Transport,12,8,20,5,Master,FALSE,53,4
2895,Female,31,Single,Mid,9,Marketing,Full-Time,3,5,2.1,2,1,7.1,Walk,2,3,11,0,Master,FALSE,34.5,4
2912,Female,35,Single,Senior,13,Operations,Full-Time,5,4,0.7,2,1,6.8,Car,19,4,17,3,Master,FALSE,46.5,4
2925,Male,43,Married,Senior,18,IT,Full-Time,5,5,1.8,2,1,7.7,Car,24,7,18,5,Master,TRUE,49,4
2945,Female,42,Married,Mid,16,Operations,Full-Time,5,5,3.3,1,1,8.6,Public Transport,18,6,11,0,Master,FALSE,38,4
2948,Female,33,Divorced,Senior,11,Legal,Part-Time,5,4,0.9,2,1,6.4,Motorbike,4,3,22,4,Master,FALSE,45.5,4
2959,Male,59,Married,Lead,20,Finance,Full-Time,5,4,2.6,1,1,6.4,Public Transport,25,12,23,1,Master,FALSE,60,4
3008,Other,33,Single,Mid,1,Operations,Full-Time,4,3,2.4,1,1,8.3,Public Transport,21,3,15,0,Master,FALSE,30.5,4
14,Male,34,Married,Senior,3,Operations,Part-Time,5,5,1.6,4,5,7.5,Walk,1,4,21,6,Master,TRUE,41.5,4
23,Female,34,Married,Senior,8,Finance,Full-Time,3,4,1.4,5,1,7.9,Car,22,4,25,4,Master,FALSE,44,4
24,Male,29,Single,Mid,5,Finance,Full-Time,2,3,2.1,1,1,6.5,Walk,2,2,11,0,Master,FALSE,32.5,4
25,Female,36,Single,Senior,3,Legal,Full-Time,3,3,1.4,3,3,9,Public Transport,26,4,25,1,Master,FALSE,41.5,4
26,Male,31,Married,Senior,3,IT,Full-Time,5,3,2.8,1,3,6.3,Car,8,3,21,3,Master,FALSE,41.5,4
29,Male,26,Married,Senior,4,Finance,Part-Time,2,5,1.5,2,3,6.7,Car,10,1,15,3,Master,TRUE,42,4
31,Female,30,Married,Senior,8,HR,Full-Time,4,5,3.1,4,1,6.6,Public Transport,19,2,24,2,Master,FALSE,44,4
36,Female,40,Divorced,Lead,14,Customer Service,Part-Time,5,3,2.3,5,1,5.1,Car,12,6,24,8,Master,FALSE,57,4
38,Other,33,Single,Mid,11,Operations,Contract,3,5,2.7,5,1,6.9,Public Transport,29,3,11,0,Master,TRUE,35.5,4
39,Female,59,Married,Senior,18,Finance,Part-Time,5,4,1.9,4,1,6.2,Car,6,12,24,4,Master,FALSE,49,4
47,Female,32,Married,Senior,10,Legal,Full-Time,1,3,2.9,3,1,8,Car,8,3,15,5,Master,FALSE,45,4
54,Male,25,Married,Senior,3,IT,Full-Time,5,5,2.4,2,3,5.8,Bike,5,1,24,4,Master,TRUE,41.5,5
57,Other,48,Single,Senior,10,Finance,Full-Time,4,4,2.4,2,2,6.3,Bike,4,8,16,6,Master,FALSE,45,5
60,Female,57,Divorced,Senior,27,IT,Full-Time,3,5,1.6,5,1,5.9,Car,28,11,21,4,Master,FALSE,53.5,5
61,Male,50,Married,Senior,2,IT,Full-Time,2,5,0.7,5,1,7.7,Public Transport,8,9,25,5,Master,FALSE,41,5
62,Female,38,Married,Senior,3,Customer Service,Full-Time,4,1,2.7,5,1,8.4,Motorbike,3,5,17,3,Master,FALSE,41.5,5
66,Male,40,Married,Mid,13,IT,Full-Time,4,2,3.3,3,2,8.5,Public Transport,7,6,13,0,Master,TRUE,36.5,5
70,Male,39,Married,Senior,16,Finance,Full-Time,4,1,2.1,3,1,7.2,Motorbike,6,5,15,9,Master,FALSE,48,5
71,Male,44,Single,Senior,11,Sales,Full-Time,4,3,3.3,2,1,6.9,Bike,1,7,25,1,Master,FALSE,45.5,5
72,Female,47,Married,Senior,12,Marketing,Part-Time,3,2,0.8,2,1,9.1,Motorbike,14,8,15,8,Master,FALSE,46,5
85,Female,34,Married,Senior,12,Operations,Part-Time,3,4,1.6,4,1,7,Motorbike,22,4,22,2,Master,FALSE,46,5
